regime,n,seed,ica_runtime_sec,W_hash,method,draw,status,selection_runtime_sec,total_runtime_sec,ari,exact,partition_exact,threshold_w_used,enumeration_cap_hit,enumeration_timed_out,chosen_is_stable,enumeration_runtime_sec,enumeration_rounds,n_candidates_enumerated,n_stable_candidates,permutation_admissible,min_abs_selected_diagonal
hard,10000,6,0.014255375019274652,a5c9b2a78b0f35a4b5210b5ed08163405dfbc4adc7c267eac15819a1e20496b3,enum_uniform_random,3,ok,2.288939666992519,2.3031950420117937,0.09173328937608176,0.0,0.0,0.1,False,False,False,2.288926250010263,"[{'threshold': 0.1, 'n_candidates_enumerated': 960, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",960.0,1.0,,
hard,10000,6,0.014255375019274652,a5c9b2a78b0f35a4b5210b5ed08163405dfbc4adc7c267eac15819a1e20496b3,enum_uniform_random,4,ok,2.2889392920187674,2.303194667038042,0.09173328937608176,0.0,0.0,0.1,False,False,False,2.288926250010263,"[{'threshold': 0.1, 'n_candidates_enumerated': 960, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",960.0,1.0,,
hard,10000,6,0.014255375019274652,a5c9b2a78b0f35a4b5210b5ed08163405dfbc4adc7c267eac15819a1e20496b3,arbitrary_control,0,ok,6.187503458932042e-05,0.014317250053863972,0.0,0.0,0.0,,False,False,,,,,,False,0.0028796533779867073
hard,10000,6,0.014255375019274652,a5c9b2a78b0f35a4b5210b5ed08163405dfbc4adc7c267eac15819a1e20496b3,arbitrary_control,1,ok,3.541703335940838e-05,0.01429079205263406,0.0,0.0,0.0,,False,False,,,,,,False,0.001753942080979556
hard,10000,6,0.014255375019274652,a5c9b2a78b0f35a4b5210b5ed08163405dfbc4adc7c267eac15819a1e20496b3,arbitrary_control,2,ok,2.883397974073887e-05,0.014284208999015391,0.0,0.0,0.0,,False,False,,,,,,False,0.001753942080979556
hard,10000,6,0.014255375019274652,a5c9b2a78b0f35a4b5210b5ed08163405dfbc4adc7c267eac15819a1e20496b3,arbitrary_control,3,ok,4.083302337676287e-05,0.014296208042651415,0.0,0.0,0.0,,False,False,,,,,,False,0.0007047911160867384
hard,10000,6,0.014255375019274652,a5c9b2a78b0f35a4b5210b5ed08163405dfbc4adc7c267eac15819a1e20496b3,arbitrary_control,4,ok,2.887495793402195e-05,0.014284249977208674,0.0,0.0,0.0,,False,False,,,,,,False,0.0016983140672345795
hard,10000,7,0.01784450002014637,8858722ee1db8eb807b0ce6297f166505ee93ecdaa0131944af520b4fa2a95a6,enum_first_stable,0,ok,2.394667082990054,2.4125115830102004,1.0,1.0,1.0,0.1,False,False,True,2.3946579580078833,"[{'threshold': 0.1, 'n_candidates_enumerated': 336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",336.0,1.0,,
hard,10000,7,0.01784450002014637,8858722ee1db8eb807b0ce6297f166505ee93ecdaa0131944af520b4fa2a95a6,enum_uniform_random,0,ok,2.3947104159742594,2.4125549159944057,1.0,1.0,1.0,0.1,False,False,False,2.3946579580078833,"[{'threshold': 0.1, 'n_candidates_enumerated': 336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",336.0,1.0,,
hard,10000,7,0.01784450002014637,8858722ee1db8eb807b0ce6297f166505ee93ecdaa0131944af520b4fa2a95a6,enum_uniform_random,1,ok,2.3946743329870515,2.412518833007198,0.6682188591385332,0.0,0.0,0.1,False,False,False,2.3946579580078833,"[{'threshold': 0.1, 'n_candidates_enumerated': 336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",336.0,1.0,,
hard,10000,7,0.01784450002014637,8858722ee1db8eb807b0ce6297f166505ee93ecdaa0131944af520b4fa2a95a6,enum_uniform_random,2,ok,2.39467029098887,2.4125147910090163,0.6682188591385332,0.0,0.0,0.1,False,False,False,2.3946579580078833,"[{'threshold': 0.1, 'n_candidates_enumerated': 336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",336.0,1.0,,
hard,10000,7,0.01784450002014637,8858722ee1db8eb807b0ce6297f166505ee93ecdaa0131944af520b4fa2a95a6,enum_uniform_random,3,ok,2.3946691660094075,2.412513666029554,1.0,1.0,1.0,0.1,False,False,False,2.3946579580078833,"[{'threshold': 0.1, 'n_candidates_enumerated': 336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",336.0,1.0,,
hard,10000,7,0.01784450002014637,8858722ee1db8eb807b0ce6297f166505ee93ecdaa0131944af520b4fa2a95a6,enum_uniform_random,4,ok,2.394668916007504,2.4125134160276502,1.0,1.0,1.0,0.1,False,False,False,2.3946579580078833,"[{'threshold': 0.1, 'n_candidates_enumerated': 336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",336.0,1.0,,
hard,10000,7,0.01784450002014637,8858722ee1db8eb807b0ce6297f166505ee93ecdaa0131944af520b4fa2a95a6,arbitrary_control,0,ok,6.683298852294683e-05,0.017911333008669317,0.0,0.0,0.0,,False,False,,,,,,False,0.0014841759266878763
hard,10000,7,0.01784450002014637,8858722ee1db8eb807b0ce6297f166505ee93ecdaa0131944af520b4fa2a95a6,arbitrary_control,1,ok,5.1915994845330715e-05,0.0178964160149917,0.017521902377972465,0.0,0.0,,False,False,,,,,,False,0.0021932433831370417
hard,10000,7,0.01784450002014637,8858722ee1db8eb807b0ce6297f166505ee93ecdaa0131944af520b4fa2a95a6,arbitrary_control,2,ok,3.479095175862312e-05,0.017879290971904993,0.0,0.0,0.0,,False,False,,,,,,False,0.0010274522561299867
hard,10000,7,0.01784450002014637,8858722ee1db8eb807b0ce6297f166505ee93ecdaa0131944af520b4fa2a95a6,arbitrary_control,3,ok,2.783298259600997e-05,0.01787233300274238,0.0,0.0,0.0,,False,False,,,,,,False,0.0039796672857260835
hard,10000,7,0.01784450002014637,8858722ee1db8eb807b0ce6297f166505ee93ecdaa0131944af520b4fa2a95a6,arbitrary_control,4,ok,2.7582980692386627e-05,0.017872083000838757,0.0,0.0,0.0,,False,False,,,,,,False,2.2202178551316465e-05
hard,10000,7,0.01784450002014637,8858722ee1db8eb807b0ce6297f166505ee93ecdaa0131944af520b4fa2a95a6,ours,0,ok,4.9916969146579504e-05,0.01789441698929295,1.0,1.0,1.0,0.1,False,False,,,,,,,
hard,10000,8,0.013827542017679662,40a6fccf28c346829c8f8caddde2bb0295daae56b62715ce6f1583e77e340d66,arbitrary_control,0,ok,6.870896322652698e-05,0.013896250980906188,0.0,0.0,0.0,,False,False,,,,,,False,0.00023831652959376196
hard,10000,8,0.013827542017679662,40a6fccf28c346829c8f8caddde2bb0295daae56b62715ce6f1583e77e340d66,arbitrary_control,1,ok,5.6750024668872356e-05,0.013884292042348534,0.0,0.0,0.0,,False,False,,,,,,False,0.002513574178611131
hard,10000,8,0.013827542017679662,40a6fccf28c346829c8f8caddde2bb0295daae56b62715ce6f1583e77e340d66,arbitrary_control,2,ok,3.600004129111767e-05,0.01386354205897078,0.0,0.0,0.0,,False,False,,,,,,False,0.0006417444303476612
hard,10000,8,0.013827542017679662,40a6fccf28c346829c8f8caddde2bb0295daae56b62715ce6f1583e77e340d66,arbitrary_control,3,ok,2.8291018679738045e-05,0.0138558330363594,0.0,0.0,0.0,,False,False,,,,,,False,0.0012902911659530664
hard,10000,8,0.013827542017679662,40a6fccf28c346829c8f8caddde2bb0295daae56b62715ce6f1583e77e340d66,arbitrary_control,4,ok,2.679199678823352e-05,0.013854334014467895,0.0,0.0,0.0,,False,False,,,,,,False,0.003028600048453693
hard,10000,8,0.013827542017679662,40a6fccf28c346829c8f8caddde2bb0295daae56b62715ce6f1583e77e340d66,ours,0,ok,4.4208019971847534e-05,0.013871750037651509,1.0,1.0,1.0,0.1,False,False,,,,,,,
hard,10000,8,0.013827542017679662,40a6fccf28c346829c8f8caddde2bb0295daae56b62715ce6f1583e77e340d66,enum_first_stable,0,ok,2.7139733750373125,2.727800917054992,1.0,1.0,1.0,0.1,False,False,True,2.7137882920214906,"[{'threshold': 0.1, 'n_candidates_enumerated': 30336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",30336.0,1.0,,
hard,10000,8,0.013827542017679662,40a6fccf28c346829c8f8caddde2bb0295daae56b62715ce6f1583e77e340d66,enum_uniform_random,0,ok,2.7138830000185408,2.7277105420362204,0.5259759319049017,0.0,0.0,0.1,False,False,False,2.7137882920214906,"[{'threshold': 0.1, 'n_candidates_enumerated': 30336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",30336.0,1.0,,
hard,10000,8,0.013827542017679662,40a6fccf28c346829c8f8caddde2bb0295daae56b62715ce6f1583e77e340d66,enum_uniform_random,1,ok,2.7138725420227274,2.727700084040407,1.0,1.0,1.0,0.1,False,False,False,2.7137882920214906,"[{'threshold': 0.1, 'n_candidates_enumerated': 30336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",30336.0,1.0,,
hard,10000,8,0.013827542017679662,40a6fccf28c346829c8f8caddde2bb0295daae56b62715ce6f1583e77e340d66,enum_uniform_random,2,ok,2.713872250984423,2.7276997930021025,1.0,1.0,1.0,0.1,False,False,False,2.7137882920214906,"[{'threshold': 0.1, 'n_candidates_enumerated': 30336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",30336.0,1.0,,
hard,10000,8,0.013827542017679662,40a6fccf28c346829c8f8caddde2bb0295daae56b62715ce6f1583e77e340d66,enum_uniform_random,3,ok,2.713859042036347,2.7276865840540268,1.0,1.0,1.0,0.1,False,False,False,2.7137882920214906,"[{'threshold': 0.1, 'n_candidates_enumerated': 30336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",30336.0,1.0,,
hard,10000,8,0.013827542017679662,40a6fccf28c346829c8f8caddde2bb0295daae56b62715ce6f1583e77e340d66,enum_uniform_random,4,ok,2.7138717920170166,2.727699334034696,1.0,1.0,1.0,0.1,False,False,False,2.7137882920214906,"[{'threshold': 0.1, 'n_candidates_enumerated': 30336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",30336.0,1.0,,
hard,10000,9,0.01507091597886756,531c127d433f5d81a7f587d4312db18e0d8d16ee88b3cc6f3908a64103cb45fe,ours,0,ok,8.450000314041972e-05,0.01515541598200798,1.0,1.0,1.0,0.1,False,False,,,,,,,
hard,10000,9,0.01507091597886756,531c127d433f5d81a7f587d4312db18e0d8d16ee88b3cc6f3908a64103cb45fe,enum_first_stable,0,ok,57.47085366601823,57.4859245819971,1.0,1.0,1.0,0.1,False,False,True,57.47083233302692,"[{'threshold': 0.1, 'n_candidates_enumerated': 336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",336.0,1.0,,
hard,10000,9,0.01507091597886756,531c127d433f5d81a7f587d4312db18e0d8d16ee88b3cc6f3908a64103cb45fe,enum_uniform_random,0,ok,57.47099691606127,57.486067832040135,0.017521902377972465,0.0,0.0,0.1,False,False,False,57.47083233302692,"[{'threshold': 0.1, 'n_candidates_enumerated': 336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",336.0,1.0,,
hard,10000,9,0.01507091597886756,531c127d433f5d81a7f587d4312db18e0d8d16ee88b3cc6f3908a64103cb45fe,enum_uniform_random,1,ok,57.47084654105129,57.485917457030155,0.23066182630550125,0.0,0.0,0.1,False,False,False,57.47083233302692,"[{'threshold': 0.1, 'n_candidates_enumerated': 336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",336.0,1.0,,
hard,10000,9,0.01507091597886756,531c127d433f5d81a7f587d4312db18e0d8d16ee88b3cc6f3908a64103cb45fe,enum_uniform_random,2,ok,57.47084508300759,57.48591599898646,1.0,1.0,1.0,0.1,False,False,False,57.47083233302692,"[{'threshold': 0.1, 'n_candidates_enumerated': 336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",336.0,1.0,,
hard,10000,9,0.01507091597886756,531c127d433f5d81a7f587d4312db18e0d8d16ee88b3cc6f3908a64103cb45fe,enum_uniform_random,3,ok,57.470843583054375,57.48591449903324,0.3643122676579926,0.0,0.0,0.1,False,False,False,57.47083233302692,"[{'threshold': 0.1, 'n_candidates_enumerated': 336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",336.0,1.0,,
hard,10000,9,0.01507091597886756,531c127d433f5d81a7f587d4312db18e0d8d16ee88b3cc6f3908a64103cb45fe,enum_uniform_random,4,ok,57.47084291698411,57.48591383296298,0.3643122676579926,0.0,0.0,0.1,False,False,False,57.47083233302692,"[{'threshold': 0.1, 'n_candidates_enumerated': 336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",336.0,1.0,,
hard,10000,9,0.01507091597886756,531c127d433f5d81a7f587d4312db18e0d8d16ee88b3cc6f3908a64103cb45fe,arbitrary_control,0,ok,5.800003418698907e-05,0.01512891601305455,0.0,0.0,0.0,,False,False,,,,,,False,0.0003098623336102331
hard,10000,9,0.01507091597886756,531c127d433f5d81a7f587d4312db18e0d8d16ee88b3cc6f3908a64103cb45fe,arbitrary_control,1,ok,2.924998989328742e-05,0.015100165968760848,0.0,0.0,0.0,,False,False,,,,,,False,0.001379001109471996
hard,10000,9,0.01507091597886756,531c127d433f5d81a7f587d4312db18e0d8d16ee88b3cc6f3908a64103cb45fe,arbitrary_control,2,ok,2.5290995836257935e-05,0.015096206974703819,0.0,0.0,0.0,,False,False,,,,,,False,0.001119079807886187
hard,10000,9,0.01507091597886756,531c127d433f5d81a7f587d4312db18e0d8d16ee88b3cc6f3908a64103cb45fe,arbitrary_control,3,ok,2.475001383572817e-05,0.015095665992703289,0.0,0.0,0.0,,False,False,,,,,,False,0.001119079807886187
hard,10000,9,0.01507091597886756,531c127d433f5d81a7f587d4312db18e0d8d16ee88b3cc6f3908a64103cb45fe,arbitrary_control,4,ok,2.4041044525802135e-05,0.015094957023393363,0.0,0.0,0.0,,False,False,,,,,,False,0.00014962193487285487
hard,10000,10,0.017440415977034718,403516d308e41291b54ca6bac9fc0a97988c6eb870128d738757b388b11bd790,enum_first_stable,0,ok,0.21450975100742653,0.23195016698446125,1.0,1.0,1.0,0.1,False,False,True,0.21450545900734141,"[{'threshold': 0.1, 'n_candidates_enumerated': 1152, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1152.0,1.0,,
hard,10000,10,0.017440415977034718,403516d308e41291b54ca6bac9fc0a97988c6eb870128d738757b388b11bd790,enum_uniform_random,0,ok,0.21453725098399445,0.23197766696102917,0.19682110246871828,0.0,0.0,0.1,False,False,False,0.21450545900734141,"[{'threshold': 0.1, 'n_candidates_enumerated': 1152, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1152.0,1.0,,
hard,10000,10,0.017440415977034718,403516d308e41291b54ca6bac9fc0a97988c6eb870128d738757b388b11bd790,enum_uniform_random,1,ok,0.21452070900704712,0.23196112498408183,0.19682110246871828,0.0,0.0,0.1,False,False,False,0.21450545900734141,"[{'threshold': 0.1, 'n_candidates_enumerated': 1152, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1152.0,1.0,,
hard,10000,10,0.017440415977034718,403516d308e41291b54ca6bac9fc0a97988c6eb870128d738757b388b11bd790,enum_uniform_random,2,ok,0.21451895899372175,0.23195937497075647,0.19682110246871828,0.0,0.0,0.1,False,False,False,0.21450545900734141,"[{'threshold': 0.1, 'n_candidates_enumerated': 1152, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1152.0,1.0,,
hard,10000,10,0.017440415977034718,403516d308e41291b54ca6bac9fc0a97988c6eb870128d738757b388b11bd790,enum_uniform_random,3,ok,0.2145183760439977,0.23195879202103242,1.0,1.0,1.0,0.1,False,False,False,0.21450545900734141,"[{'threshold': 0.1, 'n_candidates_enumerated': 1152, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1152.0,1.0,,
hard,10000,10,0.017440415977034718,403516d308e41291b54ca6bac9fc0a97988c6eb870128d738757b388b11bd790,enum_uniform_random,4,ok,0.21451754204463214,0.23195795802166685,1.0,1.0,1.0,0.1,False,False,False,0.21450545900734141,"[{'threshold': 0.1, 'n_candidates_enumerated': 1152, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1152.0,1.0,,
hard,10000,10,0.017440415977034718,403516d308e41291b54ca6bac9fc0a97988c6eb870128d738757b388b11bd790,arbitrary_control,0,ok,3.32500203512609e-05,0.01747366599738598,0.0,0.0,0.0,,False,False,,,,,,False,0.0020910807086975875
hard,10000,10,0.017440415977034718,403516d308e41291b54ca6bac9fc0a97988c6eb870128d738757b388b11bd790,arbitrary_control,1,ok,2.7665984816849232e-05,0.017468081961851567,0.0,0.0,0.0,,False,False,,,,,,False,0.00039285137619546876
hard,10000,10,0.017440415977034718,403516d308e41291b54ca6bac9fc0a97988c6eb870128d738757b388b11bd790,arbitrary_control,2,ok,2.4333014152944088e-05,0.017464748991187662,0.0,0.0,0.0,,False,False,,,,,,False,0.0005417469598863189
hard,10000,10,0.017440415977034718,403516d308e41291b54ca6bac9fc0a97988c6eb870128d738757b388b11bd790,arbitrary_control,3,ok,2.354203024879098e-05,0.01746395800728351,0.0,0.0,0.0,,False,False,,,,,,False,0.001603085014268774
hard,10000,10,0.017440415977034718,403516d308e41291b54ca6bac9fc0a97988c6eb870128d738757b388b11bd790,arbitrary_control,4,ok,2.341700019314885e-05,0.017463832977227867,0.0,0.0,0.0,,False,False,,,,,,False,0.0011226293627585328
hard,10000,10,0.017440415977034718,403516d308e41291b54ca6bac9fc0a97988c6eb870128d738757b388b11bd790,ours,0,ok,3.749999450519681e-05,0.017477915971539915,1.0,1.0,1.0,0.1,False,False,,,,,,,
hard,10000,11,0.014228624990209937,8bafdca5a6024e9f39ee343dc851e6e7eea50498692f76cb836e24a96d58eb04,arbitrary_control,0,ok,3.975001163780689e-05,0.014268375001847744,0.0,0.0,0.0,,False,False,,,,,,False,0.003379475128312918
hard,10000,11,0.014228624990209937,8bafdca5a6024e9f39ee343dc851e6e7eea50498692f76cb836e24a96d58eb04,arbitrary_control,1,ok,2.620898885652423e-05,0.014254833979066461,0.0,0.0,0.0,,False,False,,,,,,False,0.0013330603865359626
hard,10000,11,0.014228624990209937,8bafdca5a6024e9f39ee343dc851e6e7eea50498692f76cb836e24a96d58eb04,arbitrary_control,2,ok,2.4374981876462698e-05,0.0142529999720864,0.0,0.0,0.0,,False,False,,,,,,False,0.0005403689945281181
hard,10000,11,0.014228624990209937,8bafdca5a6024e9f39ee343dc851e6e7eea50498692f76cb836e24a96d58eb04,arbitrary_control,3,ok,2.3707980290055275e-05,0.014252332970499992,0.0,0.0,0.0,,False,False,,,,,,False,0.003379475128312918
hard,10000,11,0.014228624990209937,8bafdca5a6024e9f39ee343dc851e6e7eea50498692f76cb836e24a96d58eb04,arbitrary_control,4,ok,2.3374974261969328e-05,0.014251999964471906,0.0,0.0,0.0,,False,False,,,,,,False,0.0019870022159299665
hard,10000,11,0.014228624990209937,8bafdca5a6024e9f39ee343dc851e6e7eea50498692f76cb836e24a96d58eb04,ours,0,ok,3.125000512227416e-05,0.014259874995332211,1.0,1.0,1.0,0.1,False,False,,,,,,,
hard,10000,11,0.014228624990209937,8bafdca5a6024e9f39ee343dc851e6e7eea50498692f76cb836e24a96d58eb04,enum_first_stable,0,ok,60.000057583034504,60.014286208024714,1.0,1.0,1.0,0.1,False,True,False,60.00002670800313,"[{'threshold': 0.1, 'n_candidates_enumerated': 2688, 'enumeration_cap_hit': False, 'enumeration_timed_out': True}]",2688.0,0.0,,
hard,10000,11,0.014228624990209937,8bafdca5a6024e9f39ee343dc851e6e7eea50498692f76cb836e24a96d58eb04,enum_uniform_random,0,ok,60.00007287500193,60.01430149999214,1.0,1.0,1.0,0.1,False,True,False,60.00002670800313,"[{'threshold': 0.1, 'n_candidates_enumerated': 2688, 'enumeration_cap_hit': False, 'enumeration_timed_out': True}]",2688.0,0.0,,
hard,10000,11,0.014228624990209937,8bafdca5a6024e9f39ee343dc851e6e7eea50498692f76cb836e24a96d58eb04,enum_uniform_random,1,ok,60.00004600000102,60.01427462499123,1.0,1.0,1.0,0.1,False,True,False,60.00002670800313,"[{'threshold': 0.1, 'n_candidates_enumerated': 2688, 'enumeration_cap_hit': False, 'enumeration_timed_out': True}]",2688.0,0.0,,
hard,10000,11,0.014228624990209937,8bafdca5a6024e9f39ee343dc851e6e7eea50498692f76cb836e24a96d58eb04,enum_uniform_random,2,ok,60.00004249997437,60.01427112496458,1.0,1.0,1.0,0.1,False,True,False,60.00002670800313,"[{'threshold': 0.1, 'n_candidates_enumerated': 2688, 'enumeration_cap_hit': False, 'enumeration_timed_out': True}]",2688.0,0.0,,
hard,10000,11,0.014228624990209937,8bafdca5a6024e9f39ee343dc851e6e7eea50498692f76cb836e24a96d58eb04,enum_uniform_random,3,ok,60.00004299997818,60.01427162496839,0.39083969465648855,0.0,0.0,0.1,False,True,False,60.00002670800313,"[{'threshold': 0.1, 'n_candidates_enumerated': 2688, 'enumeration_cap_hit': False, 'enumeration_timed_out': True}]",2688.0,0.0,,
hard,10000,11,0.014228624990209937,8bafdca5a6024e9f39ee343dc851e6e7eea50498692f76cb836e24a96d58eb04,enum_uniform_random,4,ok,60.00004291697405,60.01427154196426,0.6695652173913044,0.0,0.0,0.1,False,True,False,60.00002670800313,"[{'threshold': 0.1, 'n_candidates_enumerated': 2688, 'enumeration_cap_hit': False, 'enumeration_timed_out': True}]",2688.0,0.0,,
hard,10000,12,0.018352292012423277,50b9eae975a8b0779451ac6d514981296dcbd7b9591682c6a64e8c84bc72c83a,ours,0,ok,5.020800745114684e-05,0.018402500019874424,1.0,1.0,1.0,0.1,False,False,,,,,,,
hard,10000,12,0.018352292012423277,50b9eae975a8b0779451ac6d514981296dcbd7b9591682c6a64e8c84bc72c83a,enum_first_stable,0,ok,0.2393348750192672,0.2576871670316905,1.0,1.0,1.0,0.1,False,False,True,0.23932141700061038,"[{'threshold': 0.1, 'n_candidates_enumerated': 1920, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1920.0,1.0,,
hard,10000,12,0.018352292012423277,50b9eae975a8b0779451ac6d514981296dcbd7b9591682c6a64e8c84bc72c83a,enum_uniform_random,0,ok,0.23934891703538597,0.25770120904780924,1.0,1.0,1.0,0.1,False,False,False,0.23932141700061038,"[{'threshold': 0.1, 'n_candidates_enumerated': 1920, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1920.0,1.0,,
hard,10000,12,0.018352292012423277,50b9eae975a8b0779451ac6d514981296dcbd7b9591682c6a64e8c84bc72c83a,enum_uniform_random,1,ok,0.23933558398857713,0.2576878760010004,0.22309453712790317,0.0,0.0,0.1,False,False,False,0.23932141700061038,"[{'threshold': 0.1, 'n_candidates_enumerated': 1920, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1920.0,1.0,,
hard,10000,12,0.018352292012423277,50b9eae975a8b0779451ac6d514981296dcbd7b9591682c6a64e8c84bc72c83a,enum_uniform_random,2,ok,0.2393353339866735,0.2576876259990968,1.0,1.0,1.0,0.1,False,False,False,0.23932141700061038,"[{'threshold': 0.1, 'n_candidates_enumerated': 1920, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1920.0,1.0,,
hard,10000,12,0.018352292012423277,50b9eae975a8b0779451ac6d514981296dcbd7b9591682c6a64e8c84bc72c83a,enum_uniform_random,3,ok,0.23933541699079797,0.25768770900322124,0.8035837353549277,0.0,0.0,0.1,False,False,False,0.23932141700061038,"[{'threshold': 0.1, 'n_candidates_enumerated': 1920, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1920.0,1.0,,
hard,10000,12,0.018352292012423277,50b9eae975a8b0779451ac6d514981296dcbd7b9591682c6a64e8c84bc72c83a,enum_uniform_random,4,ok,0.2393341670394875,0.2576864590519108,1.0,1.0,1.0,0.1,False,False,False,0.23932141700061038,"[{'threshold': 0.1, 'n_candidates_enumerated': 1920, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1920.0,1.0,,
hard,10000,12,0.018352292012423277,50b9eae975a8b0779451ac6d514981296dcbd7b9591682c6a64e8c84bc72c83a,arbitrary_control,0,ok,3.566703526303172e-05,0.01838795904768631,0.0,0.0,0.0,,False,False,,,,,,False,0.00036658288071794883
hard,10000,12,0.018352292012423277,50b9eae975a8b0779451ac6d514981296dcbd7b9591682c6a64e8c84bc72c83a,arbitrary_control,1,ok,2.5457993615418673e-05,0.018377750006038696,0.0,0.0,0.0,,False,False,,,,,,False,0.00012470411312170894
hard,10000,12,0.018352292012423277,50b9eae975a8b0779451ac6d514981296dcbd7b9591682c6a64e8c84bc72c83a,arbitrary_control,2,ok,2.3667002096772194e-05,0.01837595901452005,0.0,0.0,0.0,,False,False,,,,,,False,8.359828824532112e-05
hard,10000,12,0.018352292012423277,50b9eae975a8b0779451ac6d514981296dcbd7b9591682c6a64e8c84bc72c83a,arbitrary_control,3,ok,2.3458036594092846e-05,0.01837575004901737,0.0,0.0,0.0,,False,False,,,,,,False,8.359828824532112e-05
hard,10000,12,0.018352292012423277,50b9eae975a8b0779451ac6d514981296dcbd7b9591682c6a64e8c84bc72c83a,arbitrary_control,4,ok,2.3916014470160007e-05,0.018376208026893437,0.0,0.0,0.0,,False,False,,,,,,False,0.0005220393882781807
hard,10000,13,0.013045540952589363,671b503305a2bcaa965ade41283157b3f6a5d8db4f9cc46bca6492a1aeee1fda,enum_first_stable,0,ok,1.1012120009982027,1.114257541950792,1.0,1.0,1.0,0.1,False,False,True,1.101206708990503,"[{'threshold': 0.1, 'n_candidates_enumerated': 112, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",112.0,1.0,,
hard,10000,13,0.013045540952589363,671b503305a2bcaa965ade41283157b3f6a5d8db4f9cc46bca6492a1aeee1fda,enum_uniform_random,0,ok,1.1012615429935977,1.114307083946187,0.9174630755864466,0.0,0.0,0.1,False,False,False,1.101206708990503,"[{'threshold': 0.1, 'n_candidates_enumerated': 112, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",112.0,1.0,,
